rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,Brand,Material,Bottle Type,Color,Special Feature,Volume,rating_cat
1.0,Definitely not leak proof,I bought two and opened one for my son to use. He's used it once and emptied the water all over himself. I tilted it upside down and the water just came gushing out. The bottle is unusable and I'll be returning the one I didn't open.,[],B015DK90LG,B00PUDI2Z2,AHAZSXODEHTSWAJEPMP25LUMM7IA,1576903695490,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,0
1.0,Poor design of cap,"Within days of receiving this, the cap wouldn’t open right. It only got worse over the next two weeks and then it completely broke and we couldn’t use.",[],B08TR119XD,B08W4LJF92,AG6B5XUJVJUTJOITMJAJ5CBYBVJQ,1637767270975,0,True,Under Armour,"Polyester, Nylon, Polypropylene",,Breeze,,473.176,0
2.0,Disaapointed,Bottle makes noise when sipping on straw. Altered taste when drinking water,[],B07PKFXJM2,B08SQC83XC,AHT3D2OLB4BL3UF5OR7T6QP7ZWHA,1622729798235,0,True,Simple Modern,Stainless Steel,,Ombre: Tropical Seas,"Leak Proof, Insulated",946.352,0
1.0,Not good for sensitive teeth,"I’m stupid and didn’t read the part that said the straw is a bite valve. It’s awesome for preventing water from shooting out of the straw, but it is very difficult if you have sensitive teeth and receding gums because you’re literally biting down on something cold and having cold water shoot directly at your teeth/gums/roof of mouth. For whatever reason i thought i’d be smart and cut part of the Valve, which resulted in the water shooting out so pro tip don’t do that. But anyway yesterday I took a sip from the bite valve and my gums have been inflamed since. So i’ve tossed the bottle. Which sucks because everything about it was perfect, i just wish there was an option to have a normal straw instead of a bite valve.",[],B07HGR3S4C,B07HGR3S4C,AGACEK3EHPJLBLTEIBNCEQFGF4BA,1654630236440,0,True,CamelBak,Eastman Tritan Copolyester,Reusable,Charcoal,"Carrying Loop, Straw, Leak Proof when closed",946.352,0
1.0,Just lasted 5 months.,It broke in 5 months it is unfair that I payed that amount and did not receive any customer help from Embrava.,[],B011LC85PM,B07CM8GLN9,AFEMBZLHUDLGYS4LGT2EBG74TA7A,1504745580549,1,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,0
1.0,One Star,"The lid broke right away, and it did sweat!!! For the amount I paid for it I am feeling ripped off.",[],B01FSM3CWC,B07CM8GLN9,AGO77PWL4SXEE6SH5TZWFWR63BXA,1521817397521,1,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,0
2.0,Favorite kids cups.,"Received the wrong product. Bottles are great, but not what I wanted and I didn’t have time to return.",[],B01JVIEDEA,B01JVIEDEA,AHPUQWLTMBZJ4DAJBS255JTCGYEA,1556243697056,0,True,Nalgene,BPA-Free Polypropolene,,Pink Wheels,,354.882,0
1.0,Don’t waste your money,"I ordered this water bottle for my daughter for camp and it doesn’t close tight, so it leaks. It’s hard for a child to open the latch and even her teachers would mention to her how it wasn’t easy. It broke after 3 days of use. Way better water bottles out there.",[],B00R1FTRQU,B08PFMM9FW,AERBW2336FKBIXUQHOSCDBFNRD7A,1630980630579,0,True,Nalgene,Tritan copolyester,,Pink,"Button,Leak Proof",354.882,0
1.0,I would not recommend them at all if you need them to carry ...,The lid on both of the 2 I ordered broke off within 4 or 5 times of using them. I would not recommend them at all if you need them to carry around and not spill,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ikzBxiyJL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ikzBxiyJL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ikzBxiyJL.jpg', 'attachment_type': 'IMAGE'}]",B001NCDE5W,B001NCDE5W,AHF4VSLWVAQ3BKUHHDW7NW53CW5Q,1505839845408,1,True,Nalgene,Tritan copolyester,,Slate Blue,"Leak-proof,Push Button",700.0,0
2.0,Faulty Straw,"Cute cup, keeps water cold, the straw is awful, and hard to suck...",[],B07PHMJXPB,B076CWLJBR,AHVZBNYEJTDV5YQJBUGCO3ZNPFHA,1613430378402,1,True,Simple Modern,Stainless Steel,,-Simple Stainless,,709.764,0
2.0,Hard plastic cap broke too easily,Usually love nalgene bottles - but the cap on this one broke when my son dropped it.,[],B001NCDE5C,B001NCDE5C,AGE3MV7CVRXDWL6ZMU5RDEP2DG7Q,1419825444000,0,True,Nalgene,Plastic,,Lollipop Red,"Bpa Free,Dishwasher Safe",700.0,0
1.0,Description misleading,Nice water bottle but the picture description shows 2 water bottles for the price. You receive one. Deceptive advertising regardless of how good the water bottle is. Thumbs down.,[],B011LC85PM,B07CM8GLN9,AGPC7CWRQPMNQFXWLYJYQYF7DCQA,1614825594776,1,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,0
2.0,Good for toddlers.,Never used this top.  I purchased the flip tops.,[],B003EM9AIY,B003EM9AIY,AEXKMP3PRRMTAV3CDQR6BSMQH2RQ,1477319003000,0,True,Nalgene,HDPE,,Slime Green,"Bpa Free,Dishwasher Safe",354.882,0
1.0,Upset,"Unfortunately the bottle is not resistant, I used once and found the Botton was broken.",[],B01FSM3CWC,B07CM8GLN9,AEGL3V2Q7CAJQBTLGO6VGSASAAKA,1490295666000,1,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,0
2.0,Does not stay cold,I purchased the 22 oz one.  I filled it with ice and added room temperature water to it. All the ice was melted within 3 hours. Not what I expected or need.,[],B07HYDP5QW,B08SQC83XC,AGHP7IQZPTU3MLYI3BFA7F4QRUHA,1568533336138,0,True,Simple Modern,Stainless Steel,,Ombre: Tropical Seas,"Leak Proof, Insulated",946.352,0
2.0,It’s hard to clean it,"Not easy open and close for my kid. Not easy to clean for me. The straw has a weird design, and it doesn’t look like a regular straw.",[],B073VXCTRQ,B073VXCTRQ,AH4P7FUX4LQMKMNPYLNNADNCPERQ,1542767296808,0,True,Contigo,Plastic,,Nautical with Space Station,"Bpa Free,Cover,Dishwasher Safe,Spout Cover,Straw",414.029,0
2.0,Worked for the first month,Worked great for a few weeks then straw was not putting out as much water. Tried to clean etc...but it still was making a loud noise and barely any water was coming out. Looked past that because my daughter loved it. Then just recently it started leaking. Unfortunately a few months out of return date or it would be going back. Sad it didn't work out.,[],B073VY8683,B073VY8683,AEEN6BJWHG6KH5QWDHYTU43R2S3A,1562770532282,0,True,Contigo,Plastic,,Pink,"Bpa Free,Dishwasher Safe,Spout Cover,Straw",414.029,0
2.0,Two Stars,"The lid doesn't stay closed that well, so it leaks when in a bag.",[],B001NCDE5W,B001NCDE5W,AFBW3CHA77OHMB4EV2FELXFC2H7Q,1417623672000,0,True,Nalgene,Tritan copolyester,,Slate Blue,"Leak-proof,Push Button",700.0,0
2.0,Two Stars,"This is the first camelbak product I've had issues with, It is constantly leaking.",[],B015DJC1LS,B015DJC1LS,AG43IVCVQ7OFBM4QOTMDTWHDIQ2A,1481740015000,0,True,CamelBak,100% Nylon,,Charcoal,"Leak Proof, Spout Cover",750.0,0
1.0,LEAKS!,I have had many of these Contigo cups for my daughter and never had an issue but for whatever reason this one leaks from the autospout really bad. Maybe I got a defective cup? I know it happens but I don't think I will use it because the last time I did I had to change my sons clothes he was soaked. Wish I could exchange it or have a new one sent to me.,[],B073VXCTRQ,B073VXCTRQ,AFNHMB5DAROBPZDWW7EWST2VU5VQ,1563382198580,1,True,Contigo,Plastic,,Nautical with Space Station,"Bpa Free,Cover,Dishwasher Safe,Spout Cover,Straw",414.029,0
2.0,Cap not up to Hydro Flask standards,"Let me start by saying this is not my first Hydro Flask but this is my first with the pop up straw top and the reason I oredered this pertucular one. Like all Hydro Flask they keep the ice for a good 24 hours. But the reason for the lo rating is the same reason I ordered this Flask, I wanted the pop up straw cap, and unfortantly the one I received isn't up to Hydro Flask standards, the top that rotates into the straw doesn't seal against the cap so it's like sucking through a broken straw. It's a great concept but mine just doesn't work. Straw Cap-0 stars, Flask 5- stars",[],B01GW2GVC0,B01GW2GVC0,AG22ZOXIKITUO6VWD2DJEXBAL4TQ,1498102134387,2,True,Hydro Flask,Stainless Steel,,Graphite,Premium,950.0,0
2.0,"Seem nice and solid, but leaks.","The 40oz version seems solid enough, but is NOT watertight. I'm a grown man, with a strong grip, and despite screwing the lid on with all my strength, it still leaked when inverted. So while it has a little carabiner like you would want to go mountain climbing with it, I can't imagine using it for anything else than around the house- I cant even imagine taking it to the beach for fear of it leaking on the car seat or somewhere. You basically have to treat it like an open container.<br /><br />I havent checked its insulating properties yet, but if its not water tight its not air tight either, I'd wager.",[],B01E0DOQAC,B0BGM8TW2T,AHNCVFQZEKI5FGR5BO74TO2OXN3Q,1504711047195,1,True,Healthy Human,steel,,Bahama,,470.0,0
2.0,Hard to open and drive at the same time.,It keeps cold drinks cold for more than 24 hours.  It's very hard to open and drink from if you are driving. Needs a different kind of top that matches the bottle color.,[],B07BKVDNX7,B08JRJNZQW,AF4NBQM26DUL5XKY2WJPE6MLSAUA,1569196259913,0,True,Simple Modern,Stainless Steel,,- Midnight Black,,354.882,0
1.0,Hard to clean,The only thing about this bottle is that its hard to clean and no matter how good you clean you still feel like there is a place in between the sipping piece and the straw not getting cleaned and you cannot open them unless you break it!,[],B073VXCTRQ,B073VXCTRQ,AHFAEC33ABRVYRIMMV6ZVNFDJXSA,1592603845605,0,True,Contigo,Plastic,,Nautical with Space Station,"Bpa Free,Cover,Dishwasher Safe,Spout Cover,Straw",414.029,0
2.0,It has not been keeping my cold water cold for more than a couple of hours on a hot day.,You claim that this water bottle will keep cold drinks cold for 24 hours.  That is not true.  It only works for approx 2 hours on a hot day.  I am disappointed.,[],B01D9CWN46,B0BGM8TW2T,AF6LA2NDXJKYJT5A2GKSU56GAPCA,1630601769154,0,True,Healthy Human,steel,,Bahama,,470.0,0
2.0,Way to hard to suck,Really nice design on the bottle and it doesn't leak. But it is really hard to drink from. My two and four year old get really frustrated with it. Even I as an adult really have to suck hard to get anything out,[],B006HLYS0Y,B08W2VZSLJ,AHOFRKLTLWHKJ77T4IR7IDCQAFFQ,1629126541633,0,True,Nalgene,tritan,,Pink,"Leakproof,Wide Mouth",350.0,0
1.0,Horrible squeaking noise when drinking,Horrible squeaking noise when drinking,[],B07PZQZPPM,B08JXBK4CD,AFRM5ZMQWFPH4F57KULWQNESV7OQ,1641783071701,0,True,Klean Kanteen,Stainless Steel,Standard Bottle,Shale Black,"Lightweight, Insulated",798.4845,0
2.0,"""Durable""",I dropped it from waist height in a parking lot and the bottom cracked open. The design is nice but it's not durable at all.,[],B011LC85PM,B07CM8GLN9,AGOELRMFL4SC3Z2E6LB5RDD3DVFQ,1574273090999,0,True,Embrava,Plastic,Standard Bottle,Gray,"Leak Proof, Lightweight, Flip Top, Lockable Lid, Shatter Resistant",946.352,0
1.0,Doesn’t fit and leaked everywhere!,It did not fit my 20ounce hydro flask bottle and leaked everywhere!,[],B01N7T8QBH,B01N7T8QBH,AHTY4FG3ILHTRDLZKP6WPPEP5PPA,1554570800641,0,True,Hydro Flask,,,,,500.0,0
2.0,Leaked,"It leaked. So I sent it back, but will try again, nothing is perfect & my large ones I love!",[],B00TLNXIOC,B00TLNXIOC,AFMAJMIDIQHOSB7QUOTNXV42CNMQ,1476127889000,0,True,Contigo,Stainless Steel,,Sapphire,"Dishwasher Safe, Cold 24 hour, Spillproof",295.735,0
1.0,BAD BAD BAD.,"he new lid simply does not fit my camelback chute, it does not screw in right, it leaks, it is the wrong thread and i WOULD NOT BUY ONE EVER AGAIN. i AM RETURNING IT BACK.",[],B077M99ZX3,B07CJQQXS4,AETHLKSMMBR4KEH55PSZ6B6MXXTQ,1534382211635,1,True,CamelBak,Eastman Tritan™ Copolyester,Replacement part,Black,"Carrying Loop, Magnetic Cap, Leak-proof when closed",900.0,0
1.0,Pretty but defective,The bottle leaks. Not satisfied with the product.,[],B076DJXL26,B00PUDI2Z2,AHY6MUK7XAK5N3MEE362OVK5UYRQ,1569664935549,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,0
1.0,Perfect environment for mildew,"At first, I loved this water bottle, but within a week of using it, I noticed that the way the top is constructed must make it susceptible to mildew. When you screw on the top, it goes too deep into the water and the water gets trapped in the screw top. The result is the unmistakeable smell of mildew. Had to throw it away.",[],B07BKMZZXV,B08JRJNZQW,AEZS5OIBDIAWDO7L3FD5MDNDHFBQ,1551126609709,0,True,Simple Modern,Stainless Steel,,- Midnight Black,,354.882,0
2.0,Strange design. Not happy.,Prefer infusers that extend the length of the bottle.  This one does not seem to release the flavor well at all.  Strange design. Unnecessary compartment. Not happy.,[],B01BD0RG1Q,B073WBGZPR,AG3LDG6YHJRUYSH3BIVY3S7BM5QA,1471385724000,1,True,Contigo,Plastic,,Scuba,,709.764,0
1.0,One Star,It arrived broken on the left side.,[],B01D9CWN46,B0BGM8TW2T,AFSJ5YJYVKGMCBLREXF4TOV4HSLA,1474684673000,2,True,Healthy Human,steel,,Bahama,,470.0,0
2.0,lid broke,The lid broke.,[],B07S64VPQR,B07S64VPQR,AFYV76ENMMWE7JO55VYVTTX25QSQ,1577730457623,0,True,Hydro Flask,Stainless Steel,,,,1180.0,0
2.0,Latch doesn't work well,"Nice size for a younger kids, but the lid does not close easily. I have a hard time making it snap closed, and my kid is unable to do it.",[],B007218JGW,B08PFMM9FW,AGLYIGS7GEIYJAOBNLKV7SOQMCZA,1494555772000,0,True,Nalgene,Tritan copolyester,,Pink,"Button,Leak Proof",354.882,0
2.0,"I wanted to love this, thought i would","I wanted to love this, thought i would. Great size, great color, great shape, great handle, double walled....but...it condensates. It was immediate. Either double walled doesn't mean what I think (no condensation) or something was wrong with this. I returned it.",[],B01LA73Q4I,B01LA73Q4I,AF5UBUHZ3V2UWU7ZOG4INN3FQDYA,1507551467447,0,True,CamelBak,Plastic,,Starburst,Insulated,600.0,0
2.0,"Leaky, expensive",We bought 2 of these and they leak a lot. Not too happy since the price tag for this brand is usually WAY too much!,[],B015DK93B8,B00PUDI2Z2,AGQNO7IUXOCKYQEA5KO5ZB7O4ZLQ,1478475744000,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,0
1.0,better price,too expensive,[],B00B9G8506,B00B9G8506,AFHJKS7IPOBX6LJWLWKR6IG2JFEA,1567965190929,0,False,Nalgene,Plastic,,Trout Green,"Bpa Free,Dishwasher Safe,Leak Proof,Narrow Mouth",1000.0,0
2.0,Item received with a dent.,Dislike the dent. Can it be replaced?<br />Can I send it back? Please let me know how to do this.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61kzR-rIGIL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61kzR-rIGIL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61kzR-rIGIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B083JLNZ81,B083JLNZ81,AG56M3KCWQTD2PRWA6R4P4STDLVQ,1634176835371,4,True,Corkcicle,Stainless Steel,,,,502.7495,0
2.0,Lid Leaks,Very dissatisfied. The bottle does keep liquid cold for a long time HOWEVER the cap leaks no matter what I do!!,[],B07MZ6SD6X,B07MZ6SD6X,AFO3MCIPIAHKZFBSEH7MH5WJ4MXA,1605828283154,0,True,Hydro Flask,Stainless Steel,,Watermelon,"Durable,Easy To Clean",620.0,0
1.0,Leaks.,"Leaks. Maybe not immediately, but it will.",[],B089KWMJN3,B0BYQTG4LY,AGBIP64EBHI3Q3HKFG3X6W3BHTGQ,1634046452353,0,True,Contigo,Stainless Steel,,Ocean,,384.4555,0
1.0,Cap swells to not fit after 2 months,Cap swelled (no pun intended) to no longer fit 2 months later. Have other swell bottles and haven’t had this issue. It’s obviously defective,[],B06X9CRL87,B07KQ63N2R,AF64ZOKR42YUDTLGTSIJPKZMVKMQ,1541173745540,0,True,S'well,Stainless Steel,,Aquamarine,Premium,500.0,0
2.0,Great for cold but no so much to drink from,Sports top is odd to drink from and provides my substantial fluid flow. Keep beverage cold,[],B07MZ6SD6X,B07MZ6SD6X,AFIIID6G55NVCZWSLU2ELL2OISBQ,1562983797427,0,True,Hydro Flask,Stainless Steel,,Watermelon,"Durable,Easy To Clean",620.0,0
1.0,Button hard to press,Just received this and cannot believe all the positive reviews.  It’s nice and all but the cap is so hard to open.  I have to push the button with both thumbs.  The purpose of this was to just use one hand.  I will use it and probably keep the cap open all the time so I don’t have to keep struggling to open it with the button.,[],B085DTY4VS,B092SR68FD,AEWVQNPDDIEXB7L6IDNPG4IDHV4Q,1595289167862,3,True,Owala,Plastic,,Neon Basil,"Push Button, Flip Top, Straw",739.3375,0
1.0,Bottles leaked badly within two monthly of gentle use. Terrible customer service. Avoid product.,[[VIDEOID:debebfee46043a9ec35021c2be360825]] I bought these beautiful Corkcicle bottles for my daughter in Sept and they are both already leaking! As you can see from the video both bottles still look pristine. It’s such a shame. More shameful is that I called their customer service number last week to give them a chance to address the leak. I was on hold for about 30 min and left a voicemail and my phone number. No one ever returned my call.,[],B079834YHC,B079834YHC,AF3EPM2IDYY7FTYRL63UOKTFCNSQ,1605029408131,4,True,Corkcicle,Stainless Steel,,,,473.176,0
